    5.9500    0.0000   11.1758   22.0563   32.3576   41.8181   50.2063   57.3264   63.0203   67.1681   69.6863   70.5257
    6.0000    0.0000   11.1170   21.9409   32.1900   41.6043   49.9534   57.0419   62.7118   66.8429   69.3512   70.1873
    6.0500    0.0000   11.0586   21.8263   32.0236   41.3920   49.7021   56.7590   62.4048   66.5190   69.0174   69.8502
    6.1000    0.0000   11.0006   21.7127   31.8584   41.1810   49.4522   56.4775   62.0992   66.1966   68.6850   69.5145
    6.1500    0.0000   10.9431   21.5998   31.6944   40.9714   49.2037   56.1975   61.7951   65.8755   68.3539   69.1800
    6.2000    0.0000   10.8861   21.4878   31.5314   40.7631   48.9567   55.9190   61.4923   65.5558   68.0241   68.8469
    6.2500    0.0000   10.8294   21.3766   31.3696   40.5562   48.7112   55.6419   61.1911   65.2374   67.6956   68.5150
    6.3000    0.0000   10.7732   21.2661   31.2088   40.3505   48.4670   55.3663   60.8912   64.9205   67.3686   68.1846
    6.3500    0.0000   10.7173   21.1565   31.0492   40.1461   48.2243   55.0922   60.5928   64.6050   67.0428   67.8555
    6.4000    0.0000   10.6619   21.0476   30.8905   39.9430   47.9829   54.8194   60.2958   64.2908   66.7185   67.5277
    6.4500    0.0000   10.6068   20.9394   30.7329   39.7411   47.7429   54.5481   60.0002   63.9780   66.3955   67.2013
    6.5000    0.0000   10.5522   20.8319   30.5764   39.5404   47.5043   54.2782   59.7061   63.6667   66.0738   66.8762
    6.5500    0.0000   10.4979   20.7252   30.4208   39.3410   47.2669   54.0097   59.4133   63.3567   65.7535   66.5525
    6.6000    0.0000   10.4440   20.6192   30.2662   39.1427   47.0310   53.7426   59.1220   63.0481   65.4346   66.2302
    6.6500    0.0000   10.3904   20.5139   30.1126   38.9457   46.7963   53.4768   58.8320   62.7409   65.1171   65.9092
    6.7000    0.0000   10.3372   20.4093   29.9600   38.7498   46.5629   53.2124   58.5434   62.4350   64.8010   65.5896
    6.7500    0.0000   10.2844   20.3053   29.8083   38.5550   46.3308   52.9494   58.2562   62.1306   64.4862   65.2714
    6.8000    0.0000   10.2319   20.2021   29.6575   38.3614   46.1000   52.6877   57.9704   61.8275   64.1728   64.9546
    6.8500    0.0000   10.1797   20.0994   29.5076   38.1689   45.8705   52.4274   57.6860   61.5259   63.8608   64.6391
    6.9000    0.0000   10.1279   19.9974   29.3587   37.9775   45.6422   52.1684   57.4029   61.2256   63.5502   64.3250
    6.9500    0.0000   10.0764   19.8961   29.2107   37.7872   45.4151   51.9107   57.1212   60.9266   63.2409   64.0123
    7.0000    0.0000   10.0252   19.7954   29.0635   37.5980   45.1893   51.6543   56.8409   60.6291   62.9330   63.7010
    7.0500    0.0000    9.9744   19.6953   28.9172   37.4099   44.9646   51.3993   56.5619   60.3329   62.6265   63.3911
    7.1000    0.0000    9.9238   19.5958   28.7718   37.2228   44.7412   51.1455   56.2843   60.0381   62.3214   63.0825
    7.1500    0.0000    9.8736   19.4969   28.6272   37.0368   44.5190   50.8931   56.0080   59.7447   62.0177   62.7753
    7.2000    0.0000    9.8237   19.3986   28.4835   36.8519   44.2980   50.6419   55.7330   59.4526   61.7153   62.4695
    7.2500    0.0000    9.7741   19.3009   28.3406   36.6679   44.0781   50.3919   55.4594   59.1619   61.4143   62.1651
    7.3000    0.0000    9.7248   19.2038   28.1985   36.4850   43.8594   50.1433   55.1870   58.8725   61.1146   61.8620
    7.3500    0.0000    9.6758   19.1072   28.0573   36.3031   43.6419   49.8959   54.9161   58.5845   60.8164   61.5603
    7.4000    0.0000    9.6270   19.0112   27.9168   36.1222   43.4255   49.6497   54.6464   58.2979   60.5195   61.2600
    7.4500    0.0000    9.5786   18.9158   27.7772   35.9423   43.2103   49.4048   54.3780   58.0126   60.2240   60.9611
    7.5000    0.0000    9.5305   18.8209   27.6383   35.7633   42.9961   49.1612   54.1109   57.7286   59.9298   60.6635
    7.5500    0.0000    9.4826   18.7266   27.5002   35.5854   42.7831   48.9187   53.8452   57.4460   59.6370   60.3673
    7.6000    0.0000    9.4350   18.6328   27.3629   35.4084   42.5713   48.6775   53.5807   57.1647   59.3455   60.0725
    7.6500    0.0000    9.3877   18.5395   27.2264   35.2323   42.3605   48.4375   53.3175   56.8847   59.0554   59.7790
    7.7000    0.0000    9.3407   18.4468   27.0906   35.0572   42.1508   48.1987   53.0556   56.6061   58.7667   59.4869
    7.7500    0.0000    9.2939   18.3546   26.9555   34.8831   41.9422   47.9611   52.7949   56.3287   58.4793   59.1961
    7.8000    0.0000    9.2474   18.2629   26.8212   34.7099   41.7347   47.7247   52.5356   56.0527   58.1932   58.9067
    7.8500    0.0000    9.2011   18.1717   26.6876   34.5376   41.5283   47.4895   52.2775   55.7781   57.9085   58.6186
    7.9000    0.0000    9.1552   18.0810   26.5548   34.3662   41.3229   47.2554   52.0206   55.5047   57.6251   58.3319
    7.9500    0.0000    9.1094   17.9909   26.4227   34.1957   41.1186   47.0225   51.7650   55.2326   57.3430   58.0465
    8.0000    0.0000    9.0640   17.9012   26.2913   34.0261   40.9153   46.7908   51.5106   54.9618   57.0623   57.7625
