# t            x            u_real       u_imag       u_abs
     0.021000     0.471239     0.471239    -0.000000     0.471239
     0.021000     0.628319     0.628319     0.000000     0.628319
     0.021000     0.785398     0.785398    -0.000000     0.785398
     0.021000     0.942478     0.942478     0.000000     0.942478
     0.021000     1.099557     1.099557     0.000000     1.099557
     0.021000     1.256637     1.256637    -0.000000     1.256637
     0.021000     1.413717     1.413717    -0.000000     1.413717
     0.021000     1.570796     1.570796     0.000000     1.570796
     0.021000     1.727876     1.727876     0.000000     1.727876
     0.021000     1.884956     1.884956     0.000000     1.884956
     0.021000     2.042035     2.042035    -0.000001     2.042035
     0.021000     2.199115     2.199120    -0.000001     2.199120
     0.021000     2.356194     2.356207     0.000036     2.356207
     0.021000     2.513274     2.513037     0.000106     2.513037
     0.021000     2.670354     2.669578    -0.001271     2.669578
     0.021000     2.827433     2.832556    -0.004607     2.832560
     0.021000     2.984513     3.005531     0.012632     3.005557
     0.021000     3.141593     3.140900     0.065969     3.141593

     0.022400     0.000000     0.000000     0.000000     0.000000
     0.022400     0.157080     0.157080    -0.000000     0.157080
     0.022400     0.314159     0.314159     0.000000     0.314159
     0.022400     0.471239     0.471239    -0.000000     0.471239
     0.022400     0.628319     0.628319     0.000000     0.628319
     0.022400     0.785398     0.785398    -0.000000     0.785398
     0.022400     0.942478     0.942478     0.000000     0.942478
     0.022400     1.099557     1.099557     0.000000     1.099557
     0.022400     1.256637     1.256637    -0.000000     1.256637
     0.022400     1.413717     1.413717    -0.000000     1.413717
     0.022400     1.570796     1.570796     0.000000     1.570796
     0.022400     1.727876     1.727876     0.000000     1.727876
     0.022400     1.884956     1.884955     0.000000     1.884955
     0.022400     2.042035     2.042035    -0.000001     2.042035
     0.022400     2.199115     2.199122    -0.000001     2.199122
     0.022400     2.356194     2.356208     0.000053     2.356208
     0.022400     2.513274     2.512943     0.000120     2.512943
     0.022400     2.670354     2.669475    -0.001675     2.669475
     0.022400     2.827433     2.833806    -0.005158     2.833811
     0.022400     2.984513     3.007562     0.014848     3.007599
     0.022400     3.141593     3.140805     0.070366     3.141593

     0.023800     0.000000     0.000000     0.000000     0.000000
     0.023800     0.157080     0.157080    -0.000000     0.157080
     0.023800     0.314159     0.314159     0.000000     0.314159
     0.023800     0.471239     0.471239    -0.000000     0.471239
     0.023800     0.628319     0.628319     0.000000     0.628319
     0.023800     0.785398     0.785398    -0.000000     0.785398
     0.023800     0.942478     0.942478     0.000000     0.942478
     0.023800     1.099557     1.099557     0.000000     1.099557
     0.023800     1.256637     1.256637    -0.000000     1.256637
     0.023800     1.413717     1.413717    -0.000000     1.413717
     0.023800     1.570796     1.570796     0.000000     1.570796
     0.023800     1.727876     1.727876     0.000000     1.727876
     0.023800     1.884956     1.884955    -0.000000     1.884955
     0.023800     2.042035     2.042035    -0.000001     2.042035
     0.023800     2.199115     2.199126    -0.000001     2.199126
     0.023800     2.356194     2.356207     0.000076     2.356207
     0.023800     2.513274     2.512824     0.000127     2.512824
     0.023800     2.670354     2.669392    -0.002159     2.669393
     0.023800     2.827433     2.835221    -0.005667     2.835227
     0.023800     2.984513     3.009553     0.017223     3.009602
     0.023800     3.141593     3.140703     0.074763     3.141593

     0.025200     0.000000     0.000000     0.000000     0.000000
     0.025200     0.157080     0.157080    -0.000000     0.157080
     0.025200     0.314159     0.314159     0.000000     0.314159
     0.025200     0.471239     0.471239    -0.000000     0.471239
     0.025200     0.628319     0.628319    -0.000000     0.628319
     0.025200     0.785398     0.785398    -0.000000     0.785398
     0.025200     0.942478     0.942478     0.000000     0.942478
     0.025200     1.099557     1.099557     0.000000     1.099557
     0.025200     1.256637     1.256637    -0.000000     1.256637
     0.025200     1.413717     1.413717    -0.000000     1.413717
     0.025200     1.570796     1.570796     0.000000     1.570796
     0.025200     1.727876     1.727876     0.000000     1.727876
     0.025200     1.884956     1.884955    -0.000000     1.884955
     0.025200     2.042035     2.042035    -0.000002     2.042035
     0.025200     2.199115     2.199131     0.000000     2.199131
     0.025200     2.356194     2.356204     0.000107     2.356204
     0.025200     2.513274     2.512676     0.000123     2.512676
     0.025200     2.670354     2.669342    -0.002728     2.669344
     0.025200     2.827433     2.836800    -0.006113     2.836806
     0.025200     2.984513     3.011488     0.019741     3.011553
     0.025200     3.141593     3.140595     0.079160     3.141593

     0.026600     0.000000     0.000000     0.000000     0.000000
     0.026600     0.157080     0.157080    -0.000000     0.157080
     0.026600     0.314159     0.314159     0.000000     0.314159
     0.026600     0.471239     0.471239    -0.000000     0.471239
     0.026600     0.628319     0.628319    -0.000000     0.628319
     0.026600     0.785398     0.785398    -0.000000     0.785398
     0.026600     0.942478     0.942478     0.000000     0.942478
     0.026600     1.099557     1.099557     0.000000     1.099557
     0.026600     1.256637     1.256637    -0.000000     1.256637
     0.026600     1.413717     1.413717    -0.000000     1.413717
     0.026600     1.570796     1.570796     0.000000     1.570796
     0.026600     1.727876     1.727876     0.000000     1.727876
     0.026600     1.884956     1.884955    -0.000000     1.884955
     0.026600     2.042035     2.042036    -0.000003     2.042036
     0.026600     2.199115     2.199138     0.000002     2.199138
     0.026600     2.356194     2.356196     0.000145     2.356196
     0.026600     2.513274     2.512497     0.000102     2.512497
     0.026600     2.670354     2.669338    -0.003385     2.669340
     0.026600     2.827433     2.838536    -0.006478     2.838543
     0.026600     2.984513     3.013357     0.022387     3.013440
     0.026600     3.141593     3.140481     0.083557     3.141593

     0.028000     0.000000     0.000000     0.000000     0.000000
     0.028000     0.157080     0.157080    -0.000000     0.157080
     0.028000     0.314159     0.314159     0.000000     0.314159
     0.028000     0.471239     0.471239    -0.000000     0.471239
     0.028000     0.628319     0.628319    -0.000000     0.628319
     0.028000     0.785398     0.785398    -0.000000     0.785398
     0.028000     0.942478     0.942478     0.000000     0.942478
     0.028000     1.099557     1.099557     0.000000     1.099557
     0.028000     1.256637     1.256637    -0.000000     1.256637
     0.028000     1.413717     1.413717    -0.000000     1.413717
     0.028000     1.570796     1.570796     0.000000     1.570796
     0.028000     1.727876     1.727876     0.000000     1.727876
     0.028000     1.884956     1.884955    -0.000000     1.884955
     0.028000     2.042035     2.042036    -0.000005     2.042036
     0.028000     2.199115     2.199147     0.000005     2.199147
     0.028000     2.356194     2.356182     0.000193     2.356182
     0.028000     2.513274     2.512285     0.000058     2.512285
     0.028000     2.670354     2.669394    -0.004130     2.669397
     0.028000     2.827433     2.840421    -0.006742     2.840429
     0.028000     2.984513     3.015150     0.025145     3.015255
     0.028000     3.141593     3.140361     0.087953     3.141593

     0.029400     0.000000     0.000000     0.000000     0.000000
     0.029400     0.157080     0.157080    -0.000000     0.157080
     0.029400     0.314159     0.314159     0.000000     0.314159
     0.029400     0.471239     0.471239    -0.000000     0.471239
     0.029400     0.628319     0.628319    -0.000000     0.628319
     0.029400     0.785398     0.785398    -0.000000     0.785398
     0.029400     0.942478     0.942478     0.000000     0.942478
     0.029400     1.099557     1.099557     0.000000     1.099557
     0.029400     1.256637     1.256637    -0.000000     1.256637
     0.029400     1.413717     1.413717    -0.000000     1.413717
     0.029400     1.570796     1.570796     0.000000     1.570796
     0.029400     1.727876     1.727876     0.000000     1.727876
     0.029400     1.884956     1.884955    -0.000000     1.884955
     0.029400     2.042035     2.042037    -0.000007     2.042037
     0.029400     2.199115     2.199158     0.000011     2.199158
     0.029400     2.356194     2.356158     0.000251     2.356158
     0.029400     2.513274     2.512037    -0.000016     2.512037
     0.029400     2.670354     2.669525    -0.004963     2.669529
     0.029400     2.827433     2.842444    -0.006890     2.842453
     0.029400     2.984513     3.016864     0.027998     3.016993
     0.029400     3.141593     3.140235     0.092350     3.141593

     0.030800     0.000000     0.000000     0.000000     0.000000
     0.030800     0.157080     0.157080     0.000000     0.157080
     0.030800     0.314159     0.314159     0.000000     0.314159
     0.030800     0.471239     0.471239     0.000000     0.471239
     0.030800     0.628319     0.628319    -0.000000     0.628319
     0.030800     0.785398     0.785398    -0.000000     0.785398
     0.030800     0.942478     0.942478     0.000000     0.942478
     0.030800     1.099557     1.099557     0.000000     1.099557
     0.030800     1.256637     1.256637    -0.000000     1.256637
     0.030800     1.413717     1.413717    -0.000000     1.413717
     0.030800     1.570796     1.570796     0.000000     1.570796
     0.030800     1.727876     1.727876     0.000000     1.727876
