# t            x            u_real       u_imag       u_abs
     0.015600     0.600000     0.564574     0.008779     0.564642
     0.015600     0.800000     0.717269     0.011153     0.717356
     0.015600     1.000000     0.841369     0.013083     0.841471
     0.015600     1.200000     0.931926     0.014491     0.932039
     0.015600     1.400000     0.985331     0.015321     0.985450
     0.015600     1.600000     0.999453     0.015540     0.999574
     0.015600     1.800000     0.973739     0.015143     0.973856
     0.015600     2.000000     0.909187     0.014184     0.909297

     0.016900    -2.000000    -0.909168    -0.015366     0.909297
     0.016900    -1.800000    -0.973719    -0.016405     0.973858
     0.016900    -1.600000    -0.999432    -0.016834     0.999574
     0.016900    -1.400000    -0.985310    -0.016598     0.985450
     0.016900    -1.200000    -0.931907    -0.015698     0.932039
     0.016900    -1.000000    -0.841352    -0.014173     0.841471
     0.016900    -0.800000    -0.717254    -0.012082     0.717356
     0.016900    -0.600000    -0.564562    -0.009510     0.564642
     0.016900    -0.400000    -0.389363    -0.006559     0.389418
     0.016900    -0.200000    -0.198641    -0.003346     0.198669
     0.016900     0.000000     0.000000    -0.000000     0.000000
     0.016900     0.200000     0.198641     0.003346     0.198669
     0.016900     0.400000     0.389363     0.006559     0.389418
     0.016900     0.600000     0.564562     0.009510     0.564642
     0.016900     0.800000     0.717254     0.012082     0.717356
     0.016900     1.000000     0.841352     0.014173     0.841471
     0.016900     1.200000     0.931907     0.015698     0.932039
     0.016900     1.400000     0.985310     0.016598     0.985450
     0.016900     1.600000     0.999432     0.016834     0.999574
     0.016900     1.800000     0.973719     0.016405     0.973858
     0.016900     2.000000     0.909168     0.015366     0.909297

     0.018200    -2.000000    -0.909147    -0.016548     0.909297
     0.018200    -1.800000    -0.973699    -0.017668     0.973859
     0.018200    -1.600000    -0.999410    -0.018129     0.999574
     0.018200    -1.400000    -0.985287    -0.017874     0.985450
     0.018200    -1.200000    -0.931886    -0.016906     0.932039
     0.018200    -1.000000    -0.841333    -0.015263     0.841471
     0.018200    -0.800000    -0.717238    -0.013012     0.717356
     0.018200    -0.600000    -0.564550    -0.010242     0.564642
     0.018200    -0.400000    -0.389354    -0.007063     0.389418
     0.018200    -0.200000    -0.198637    -0.003604     0.198669
     0.018200     0.000000     0.000000    -0.000000     0.000000
     0.018200     0.200000     0.198637     0.003604     0.198669
     0.018200     0.400000     0.389354     0.007063     0.389418
     0.018200     0.600000     0.564550     0.010242     0.564642
     0.018200     0.800000     0.717238     0.013012     0.717356
     0.018200     1.000000     0.841333     0.015263     0.841471
     0.018200     1.200000     0.931886     0.016906     0.932039
     0.018200     1.400000     0.985287     0.017874     0.985450
     0.018200     1.600000     0.999410     0.018129     0.999574
     0.018200     1.800000     0.973699     0.017668     0.973859
     0.018200     2.000000     0.909147     0.016548     0.909297

     0.019500    -2.000000    -0.909125    -0.017730     0.909297
     0.019500    -1.800000    -0.973677    -0.018930     0.973861
     0.019500    -1.600000    -0.999386    -0.019424     0.999575
     0.019500    -1.400000    -0.985263    -0.019151     0.985449
     0.019500    -1.200000    -0.931863    -0.018113     0.932039
     0.019500    -1.000000    -0.841312    -0.016353     0.841471
     0.019500    -0.800000    -0.717221    -0.013941     0.717356
     0.019500    -0.600000    -0.564536    -0.010973     0.564642
     0.019500    -0.400000    -0.389345    -0.007568     0.389418
     0.019500    -0.200000    -0.198632    -0.003861     0.198669
     0.019500     0.000000     0.000000    -0.000000     0.000000
     0.019500     0.200000     0.198632     0.003861     0.198669
     0.019500     0.400000     0.389345     0.007568     0.389418
     0.019500     0.600000     0.564536     0.010973     0.564642
     0.019500     0.800000     0.717221     0.013941     0.717356
     0.019500     1.000000     0.841312     0.016353     0.841471
     0.019500     1.200000     0.931863     0.018113     0.932039
     0.019500     1.400000     0.985263     0.019151     0.985449
     0.019500     1.600000     0.999386     0.019424     0.999575
     0.019500     1.800000     0.973677     0.018930     0.973861
     0.019500     2.000000     0.909125     0.017730     0.909297

     0.020800    -2.000000    -0.909101    -0.018912     0.909297
     0.020800    -1.800000    -0.973653    -0.020193     0.973862
     0.020800    -1.600000    -0.999360    -0.020718     0.999575
     0.020800    -1.400000    -0.985238    -0.020427     0.985449
     0.020800    -1.200000    -0.931839    -0.019321     0.932039
     0.020800    -1.000000    -0.841290    -0.017443     0.841471
     0.020800    -0.800000    -0.717202    -0.014870     0.717356
     0.020800    -0.600000    -0.564521    -0.011705     0.564642
     0.020800    -0.400000    -0.389335    -0.008072     0.389418
     0.020800    -0.200000    -0.198627    -0.004118     0.198669
     0.020800     0.000000     0.000000    -0.000000     0.000000
     0.020800     0.200000     0.198627     0.004118     0.198669
     0.020800     0.400000     0.389335     0.008072     0.389418
     0.020800     0.600000     0.564521     0.011705     0.564642
     0.020800     0.800000     0.717202     0.014870     0.717356
     0.020800     1.000000     0.841290     0.017443     0.841471
     0.020800     1.200000     0.931839     0.019321     0.932039
     0.020800     1.400000     0.985238     0.020427     0.985449
     0.020800     1.600000     0.999360     0.020718     0.999575
     0.020800     1.800000     0.973653     0.020193     0.973862
     0.020800     2.000000     0.909101     0.018912     0.909297

     0.022100    -2.000000    -0.909075    -0.020094     0.909297
     0.022100    -1.800000    -0.973628    -0.021455     0.973864
     0.022100    -1.600000    -0.999333    -0.022013     0.999575
     0.022100    -1.400000    -0.985210    -0.021704     0.985449
     0.022100    -1.200000    -0.931813    -0.020528     0.932039
     0.022100    -1.000000    -0.841267    -0.018533     0.841471
     0.022100    -0.800000    -0.717182    -0.015800     0.717356
     0.022100    -0.600000    -0.564506    -0.012436     0.564642
     0.022100    -0.400000    -0.389324    -0.008577     0.389418
     0.022100    -0.200000    -0.198621    -0.004376     0.198669
     0.022100     0.000000     0.000000    -0.000000     0.000000
     0.022100     0.200000     0.198621     0.004376     0.198669
     0.022100     0.400000     0.389324     0.008577     0.389418
     0.022100     0.600000     0.564506     0.012436     0.564642
     0.022100     0.800000     0.717182     0.015800     0.717356
     0.022100     1.000000     0.841267     0.018533     0.841471
     0.022100     1.200000     0.931813     0.020528     0.932039
     0.022100     1.400000     0.985210     0.021704     0.985449
     0.022100     1.600000     0.999333     0.022013     0.999575
     0.022100     1.800000     0.973628     0.021455     0.973864
     0.022100     2.000000     0.909075     0.020094     0.909297

     0.023400    -2.000000    -0.909048    -0.021276     0.909297
     0.023400    -1.800000    -0.973601    -0.022718     0.973866
     0.023400    -1.600000    -0.999304    -0.023307     0.999576
     0.023400    -1.400000    -0.985181    -0.022980     0.985449
